Serial,ElevationAngle(degree),Azimuth(degree)
20241025151015,26.95,227.91
20241025152015,24.93,230.17
20241025153015,22.89,232.42
20241025154015,20.82,234.68
20241025155015,18.73,236.93
20241025160015,16.62,239.19
20241025161015,14.49,241.44
20241025162015,12.34,243.7
20241025163015,10.18,245.95
20241025164015,8.0,248.21
20241025165015,5.81,250.46
20241025170015,3.61,252.72
20241025171015,1.4,254.97
20241026060015,-0.13,103.9
20241026061015,2.08,106.14
20241026062015,4.28,108.38
20241026063015,6.46,110.63
20241026064015,8.64,112.87
20241026065015,10.79,115.11
20241026070015,12.94,117.36
20241026071015,15.06,119.6
20241026072015,17.17,121.84
20241026073015,19.26,124.09
20241026074015,21.32,126.33
20241026075015,23.36,128.57
20241026080015,25.38,130.82
20241026081015,27.36,133.06
20241026082015,29.31,135.3
20241026083015,31.23,137.55
20241026084015,33.1,139.79
20241026085015,34.93,142.04
20241026090015,36.71,144.28
20241026091015,38.44,146.52
20241026092015,40.11,148.77
20241026093015,41.72,151.01
20241026094015,43.25,153.25
20241026095015,44.7,155.5
20241026100015,46.06,157.74
20241026101015,47.33,159.98
20241026102015,48.49,162.23
20241026103015,49.54,164.47
20241026104015,50.47,166.71
20241026105015,51.26,168.96
20241026110015,51.91,171.2
20241026111015,52.42,173.44
20241026112015,52.77,175.69
20241026113015,52.96,177.93
20241026114015,52.99,180.17
20241026115015,52.86,182.42
20241026120015,52.58,184.66
20241026121015,52.13,186.9
20241026122015,51.54,189.15
20241026123015,50.8,191.39
20241026124015,49.93,193.63
20241026125015,48.93,195.88
20241026130015,47.81,198.12
20241026131015,46.58,200.36
20241026132015,45.26,202.61
20241026133015,43.84,204.85
20241026134015,42.34,207.09
20241026135015,40.76,209.34
20241026140015,39.12,211.58
20241026141015,37.41,213.82
20241026142015,35.65,216.07
20241026143015,33.84,218.31
20241026144015,31.98,220.55
20241026145015,30.08,222.8
20241026150015,28.15,225.04
20241026151015,26.17,227.28
20241026152015,24.17,229.53
20241026153015,22.14,231.77
20241026154015,20.09,234.01
20241026155015,18.01,236.26
20241026160015,15.91,238.5
20241026161015,13.79,240.74
20241026162015,11.65,242.99
20241026163015,9.5,245.23
20241026164015,7.33,247.48
20241026165015,5.15,249.72
20241026170015,2.96,251.96
20241026171015,0.75,254.21
20241027060015,-0.13,104.67
20241027061015,2.08,106.9
20241027062015,4.28,109.13
20241027063015,6.46,111.37
20241027064015,8.64,113.6
20241027065015,10.79,115.83
20241027070015,12.94,118.06
20241027071015,15.06,120.29
20241027072015,17.17,122.53
20241027073015,19.26,124.76
20241027074015,21.32,126.99
20241027075015,23.36,129.22
20241027080015,25.38,131.45
20241027081015,27.36,133.69
20241027082015,29.31,135.92
20241027083015,31.23,138.15
20241027084015,33.1,140.38
20241027085015,34.93,142.61
20241027090015,36.71,144.85
20241027091015,38.44,147.08
20241027092015,40.11,149.31
20241027093015,41.72,151.54
20241027094015,43.25,153.77
20241027095015,44.7,156.01
20241027100015,46.06,158.24
20241027101015,47.33,160.47
20241027102015,48.49,162.7
20241027103015,49.54,164.93
20241027104015,50.47,167.17
20241027105015,51.26,169.4
20241027110015,51.91,171.63
20241027111015,52.42,173.86
20241027112015,52.77,176.09
20241027113015,52.96,178.33
20241027114015,52.99,180.56
20241027115015,52.86,182.79
20241027120015,52.58,185.02
20241027121015,52.13,187.25
20241027122015,51.54,189.49
20241027123015,50.8,191.72
20241027124015,49.93,193.95
20241027125015,48.93,196.18
20241027130015,47.81,198.41
20241027131015,46.58,200.65
20241027132015,45.26,202.88
20241027133015,43.84,205.11
20241027134015,42.34,207.34
20241027135015,40.76,209.57
20241027140015,39.12,211.81
20241027141015,37.41,214.04
20241027142015,35.65,216.27
20241027143015,33.84,218.5
20241027144015,31.98,220.73
20241027145015,30.08,222.97
20241027150015,28.15,225.2
20241027151015,26.17,227.43
20241027152015,24.17,229.66
20241027153015,22.14,231.89
20241027154015,20.09,234.13
20241027155015,18.01,236.36
20241027160015,15.91,238.59
20241027161015,13.79,240.82
20241027162015,11.65,243.05
20241027163015,9.5,245.29
20241027164015,7.33,247.52
20241027165015,5.15,249.75
20241027170015,2.96,251.98
20241027171015,0.75,254.21
20241028060015,-0.13,104.67
20241028061015,2.08,106.91
20241028062015,4.28,109.14
20241028063015,6.46,111.38
20241028064015,8.64,113.61
20241028065015,10.79,115.85
20241028070015,12.94,118.08
20241028071015,15.06,120.32
20241028072015,17.17,122.55
20241028073015,19.26,124.79
20241028074015,21.32,127.02
20241028075015,23.36,129.26
20241028080015,25.38,131.49
20241028081015,27.36,133.73
20241028082015,29.31,135.96
20241028083015,31.23,138.2
20241028084015,33.1,140.44
20241028085015,34.93,142.67
20241028090015,36.71,144.91
20241028091015,38.44,147.14
20241028092015,40.11,149.38
20241028093015,41.72,151.61
20241028094015,43.25,153.85
20241028095015,44.7,156.08
20241028100015,46.06,158.32
20241028101015,47.33,160.55
20241028102015,48.49,162.79
20241028103015,49.54,165.02
20241028104015,50.47,167.26
20241028105015,51.26,169.49
20241028110015,51.91,171.73
20241028111015,52.42,173.96
20241028112015,52.77,176.2
20241028113015,52.96,178.44
20241028114015,52.99,180.67
20241028115015,52.86,182.91
20241028120015,52.58,185.14
20241028121015,52.13,187.38
20241028122015,51.54,189.61
20241028123015,50.8,191.85
20241028124015,49.93,194.08
20241028125015,48.93,196.32
20241028130015,47.81,198.55
20241028131015,46.58,200.79
20241028132015,45.26,203.02
20241028133015,43.84,205.26
20241028134015,42.34,207.49
20241028135015,40.76,209.73
20241028140015,39.12,211.96
20241028141015,37.41,214.2
20241028142015,35.65,216.44
20241028143015,33.84,218.67
20241028144015,31.98,220.91
20241028145015,30.08,223.14
20241028150015,28.15,225.38
20241028151015,26.17,227.61
20241028152015,24.17,229.85
20241028153015,22.14,232.08
20241028154015,20.09,234.32
20241028155015,18.01,236.55
20241028160015,15.91,238.79
20241028161015,13.79,241.02
20241028162015,11.65,243.26
20241028163015,9.5,245.49
20241028164015,7.33,247.73
20241028165015,5.15,249.96
20241028170015,2.96,252.2
20241028171015,0.75,254.44
20241029060015,-0.55,104.45
20241029061015,1.65,106.67
20241029062015,3.84,108.9
20241029063015,6.01,111.13
20241029064015,8.18,113.35
20241029065015,10.32,115.58
20241029070015,12.45,117.81
20241029071015,14.57,120.04
20241029072015,16.66,122.26
20241029073015,18.73,124.49
20241029074015,20.78,126.72
20241029075015,22.81,128.94
20241029080015,24.8,131.17
20241029081015,26.77,133.4
20241029082015,28.7,135.63
20241029083015,30.59,137.85
20241029084015,32.45,140.08
20241029085015,34.26,142.31
20241029090015,36.02,144.53
20241029091015,37.72,146.76
20241029092015,39.37,148.99
20241029093015,40.95,151.22
20241029094015,42.45,153.44
20241029095015,43.88,155.67
20241029100015,45.22,157.9
20241029101015,46.46,160.12
20241029102015,47.6,162.35
20241029103015,48.63,164.58
20241029104015,49.53,166.81
20241029105015,50.3,169.03
20241029110015,50.94,171.26
20241029111015,51.43,173.49
20241029112015,51.77,175.71
20241029113015,51.96,177.94
20241029114015,51.99,180.17
20241029115015,51.87,182.4
20241029120015,51.59,184.62
20241029121015,51.15,186.85
20241029122015,50.57,189.08
20241029123015,49.85,191.3
20241029124015,49.0,193.53
20241029125015,48.02,195.76
20241029130015,46.93,197.99
20241029131015,45.73,200.21
20241029132015,44.43,202.44
20241029133015,43.03,204.67
20241029134015,41.56,206.89
20241029135015,40.01,209.12
20241029140015,38.39,211.35
20241029141015,36.71,213.58
20241029142015,34.97,215.8
20241029143015,33.18,218.03
20241029144015,31.34,220.26
20241029145015,29.46,222.48
20241029150015,27.55,224.71
20241029151015,25.59,226.94
20241029152015,23.61,229.17
20241029153015,21.6,231.39
20241029154015,19.56,233.62
20241029155015,17.49,235.85
20241029160015,15.41,238.07
20241029161015,13.3,240.3
20241029162015,11.18,242.53
20241029163015,9.04,244.76
20241029164015,6.88,246.98
20241029165015,4.71,249.21
20241029170015,2.53,251.44
20241029171015,0.33,253.66
20241030060015,-0.55,105.22
20241030061015,1.65,107.44
20241030062015,3.84,109.66
20241030063015,6.01,111.88
20241030064015,8.18,114.1
20241030065015,10.32,116.32
20241030070015,12.45,118.54
20241030071015,14.57,120.75
20241030072015,16.66,122.97
20241030073015,18.73,125.19
20241030074015,20.78,127.41
20241030075015,22.81,129.63
20241030080015,24.8,131.85
20241030081015,26.77,134.07
20241030082015,28.7,136.29
20241030083015,30.59,138.51
20241030084015,32.45,140.72
20241030085015,34.26,142.94
20241030090015,36.02,145.16
20241030091015,37.72,147.38
20241030092015,39.37,149.6
20241030093015,40.95,151.82
20241030094015,42.45,154.04
20241030095015,43.88,156.26
20241030100015,45.22,158.48
20241030101015,46.46,160.7
20241030102015,47.6,162.91
20241030103015,48.63,165.13
20241030104015,49.53,167.35
20241030105015,50.3,169.57
20241030110015,50.94,171.79
20241030111015,51.43,174.01
20241030112015,51.77,176.23
20241030113015,51.96,178.45
20241030114015,51.99,180.67
20241030115015,51.87,182.88
20241030120015,51.59,185.1
20241030121015,51.15,187.32
20241030122015,50.57,189.54
20241030123015,49.85,191.76
20241030124015,49.0,193.98
20241030125015,48.02,196.2
20241030130015,46.93,198.42
20241030131015,45.73,200.64
20241030132015,44.43,202.86
20241030133015,43.03,205.07
20241030134015,41.56,207.29
20241030135015,40.01,209.51
20241030140015,38.39,211.73
20241030141015,36.71,213.95
20241030142015,34.97,216.17
20241030143015,33.18,218.39
20241030144015,31.34,220.61
20241030145015,29.46,222.83
20241030150015,27.55,225.04
20241030151015,25.59,227.26
20241030152015,23.61,229.48
20241030153015,21.6,231.7
20241030154015,19.56,233.92
20241030155015,17.49,236.14
20241030160015,15.41,238.36
20241030161015,13.3,240.58
20241030162015,11.18,242.8
20241030163015,9.04,245.01
20241030164015,6.88,247.23
20241030165015,4.71,249.45
20241030170015,2.53,251.67
20241030171015,0.33,253.89
20241031060015,-0.55,105.22
20241031061015,1.65,107.44
20241031062015,3.84,109.66
20241031063015,6.01,111.88
20241031064015,8.18,114.1
20241031065015,10.32,116.32
20241031070015,12.45,118.54
20241031071015,14.57,120.75
20241031072015,16.66,122.97
20241031073015,18.73,125.19
20241031074015,20.78,127.41
20241031075015,22.81,129.63
20241031080015,24.8,131.85
20241031081015,26.77,134.07
20241031082015,28.7,136.29
20241031083015,30.59,138.51
20241031084015,32.45,140.72
20241031085015,34.26,142.94
20241031090015,36.02,145.16
20241031091015,37.72,147.38
20241031092015,39.37,149.6
20241031093015,40.95,151.82
20241031094015,42.45,154.04
20241031095015,43.88,156.26
20241031100015,45.22,158.48
20241031101015,46.46,160.7
20241031102015,47.6,162.91
20241031103015,48.63,165.13
20241031104015,49.53,167.35
20241031105015,50.3,169.57
20241031110015,50.94,171.79
20241031111015,51.43,174.01
20241031112015,51.77,176.23
20241031113015,51.96,178.45
20241031114015,51.99,180.67
20241031115015,51.87,182.88
20241031120015,51.59,185.1
20241031121015,51.15,187.32
20241031122015,50.57,189.54
20241031123015,49.85,191.76
20241031124015,49.0,193.98
20241031125015,48.02,196.2
20241031130015,46.93,198.42
20241031131015,45.73,200.64
20241031132015,44.43,202.86
20241031133015,43.03,205.07
20241031134015,41.56,207.29
20241031135015,40.01,209.51
20241031140015,38.39,211.73
20241031141015,36.71,213.95
20241031142015,34.97,216.17
20241031143015,33.18,218.39
20241031144015,31.34,220.61
20241031145015,29.46,222.83
20241031150015,27.55,225.04
20241031151015,25.59,227.26
20241031152015,23.61,229.48
20241031153015,21.6,231.7
20241031154015,19.56,233.92
20241031155015,17.49,236.14
20241031160015,15.41,238.36
20241031161015,13.3,240.58
20241031162015,11.18,242.8
20241031163015,9.04,245.01
20241031164015,6.88,247.23
20241031165015,4.71,249.45
20241031170015,2.53,251.67
20241031171015,0.33,253.89
20241101060015,-0.96,106.0
20241101061015,1.22,108.2
20241101062015,3.4,110.39
20241101063015,5.57,112.59
20241101064015,7.72,114.78
20241101065015,9.85,116.98
20241101070015,11.97,119.18
20241101071015,14.07,121.37
20241101072015,16.15,123.57
20241101073015,18.2,125.76
20241101074015,20.24,127.96
20241101075015,22.24,130.15
20241101080015,24.22,132.35
20241101081015,26.17,134.55
20241101082015,28.08,136.74
20241101083015,29.96,138.94
20241101084015,31.79,141.13
20241101085015,33.58,143.33
20241101090015,35.32,145.53
20241101091015,37.0,147.72
20241101092015,38.62,149.92
20241101093015,40.17,152.11
20241101094015,41.65,154.31
20241101095015,43.06,156.5
20241101100015,44.37,158.7
20241101101015,45.59,160.9
20241101102015,46.7,163.09
20241101103015,47.71,165.29
20241101104015,48.59,167.48
20241101105015,49.35,169.68
20241101110015,49.97,171.88
20241101111015,50.45,174.07
20241101112015,50.78,176.27
20241101113015,50.96,178.46
20241101114015,50.99,180.66
20241101115015,50.87,182.85
20241101120015,50.6,185.05
20241101121015,50.18,187.25
20241101122015,49.61,189.44
20241101123015,48.91,191.64
20241101124015,48.07,193.83
20241101125015,47.12,196.03
20241101130015,46.05,198.23
20241101131015,44.87,200.42
20241101132015,43.59,202.62
20241101133015,42.23,204.81
20241101134015,40.77,207.01
20241101135015,39.25,209.2
20241101140015,37.65,211.4
20241101141015,35.99,213.6
20241101142015,34.28,215.79
20241101143015,32.51,217.99
20241101144015,30.7,220.18
20241101145015,28.84,222.38
20241101150015,26.94,224.58
20241101151015,25.01,226.77
20241101152015,23.04,228.97
20241101153015,21.04,231.16
20241101154015,19.02,233.36
20241101155015,16.97,235.55
20241101160015,14.9,237.75
20241101161015,12.81,239.95
20241101162015,10.7,242.14
20241101163015,8.57,244.34
20241101164015,6.43,246.53
20241101165015,4.27,248.73
20241101170015,2.1,250.93
20241101171015,-0.09,253.12
20241102060015,-0.96,106.0
20241102061015,1.22,108.2
20241102062015,3.4,110.39
20241102063015,5.57,112.59
20241102064015,7.72,114.78
20241102065015,9.85,116.98
20241102070015,11.97,119.18
20241102071015,14.07,121.37
20241102072015,16.15,123.57
20241102073015,18.2,125.76
20241102074015,20.24,127.96
20241102075015,22.24,130.15
20241102080015,24.22,132.35
20241102081015,26.17,134.55
20241102082015,28.08,136.74
20241102083015,29.96,138.94
20241102084015,31.79,141.13
20241102085015,33.58,143.33
20241102090015,35.32,145.53
20241102091015,37.0,147.72
20241102092015,38.62,149.92
20241102093015,40.17,152.11
20241102094015,41.65,154.31
20241102095015,43.06,156.5
20241102100015,44.37,158.7
20241102101015,45.59,160.9
20241102102015,46.7,163.09
20241102103015,47.71,165.29
20241102104015,48.59,167.48
20241102105015,49.35,169.68
20241102110015,49.97,171.88
20241102111015,50.45,174.07
20241102112015,50.78,176.27
20241102113015,50.96,178.46
20241102114015,50.99,180.66
20241102115015,50.87,182.85
20241102120015,50.6,185.05
20241102121015,50.18,187.25
20241102122015,49.61,189.44
20241102123015,48.91,191.64
20241102124015,48.07,193.83
20241102125015,47.12,196.03
20241102130015,46.05,198.23
20241102131015,44.87,200.42
20241102132015,43.59,202.62
20241102133015,42.23,204.81
20241102134015,40.77,207.01
20241102135015,39.25,209.2
20241102140015,37.65,211.4
20241102141015,35.99,213.6
20241102142015,34.28,215.79
20241102143015,32.51,217.99
20241102144015,30.7,220.18
20241102145015,28.84,222.38
20241102150015,26.94,224.58
20241102151015,25.01,226.77
20241102152015,23.04,228.97
20241102153015,21.04,231.16
20241102154015,19.02,233.36
20241102155015,16.97,235.55
20241102160015,14.9,237.75
20241102161015,12.81,239.95
20241102162015,10.7,242.14
20241102163015,8.57,244.34
20241102164015,6.43,246.53
20241102165015,4.27,248.73
20241102170015,2.1,250.93
20241102171015,-0.09,253.12
20241103061015,1.22,107.98
20241103062015,3.4,110.18
20241103063015,5.57,112.39
20241103064015,7.72,114.59
20241103065015,9.85,116.79
20241103070015,11.97,118.99
20241103071015,14.07,121.2
20241103072015,16.15,123.4
20241103073015,18.2,125.6
20241103074015,20.24,127.8
20241103075015,22.24,130.01
20241103080015,24.22,132.21
20241103081015,26.17,134.41
20241103082015,28.08,136.61
20241103083015,29.96,138.82
20241103084015,31.79,141.02
20241103085015,33.58,143.22
20241103090015,35.32,145.42
20241103091015,37.0,147.62
20241103092015,38.62,149.83
20241103093015,40.17,152.03
20241103094015,41.65,154.23
20241103095015,43.06,156.43
20241103100015,44.37,158.64
20241103101015,45.59,160.84
20241103102015,46.7,163.04
20241103103015,47.71,165.24
20241103104015,48.59,167.45
20241103105015,49.35,169.65
20241103110015,49.97,171.85
20241103111015,50.45,174.05
20241103112015,50.78,176.26
20241103113015,50.96,178.46
20241103114015,50.99,180.66
20241103115015,50.87,182.86
20241103120015,50.6,185.07
20241103121015,50.18,187.27
20241103122015,49.61,189.47
20241103123015,48.91,191.67
20241103124015,48.07,193.88
20241103125015,47.12,196.08
20241103130015,46.05,198.28
20241103131015,44.87,200.48
20241103132015,43.59,202.68
20241103133015,42.23,204.89
20241103134015,40.77,207.09
20241103135015,39.25,209.29
20241103140015,37.65,211.49
20241103141015,35.99,213.7
20241103142015,34.28,215.9
20241103143015,32.51,218.1
20241103144015,30.7,220.3
20241103145015,28.84,222.51
20241103150015,26.94,224.71
20241103151015,25.01,226.91
20241103152015,23.04,229.11
20241103153015,21.04,231.32
20241103154015,19.02,233.52
20241103155015,16.97,235.72
20241103160015,14.9,237.92
20241103161015,12.81,240.13
20241103162015,10.7,242.33
20241103163015,8.57,244.53
20241103164015,6.43,246.73
20241103165015,4.27,248.93
20241103170015,2.1,251.14
20241103171015,-0.09,253.34
20241104061015,1.22,108.74
20241104062015,3.4,110.92
20241104063015,5.57,113.1
20241104064015,7.72,115.28
20241104065015,9.85,117.46
20241104070015,11.97,119.64
